id,annotator,text,L1_label,L2_label,full_label
1542,A_6,Can you please provide an itemized breakdown of my last invoice? I would like to understand the charges better.,Billing,Invoice Inquiry,Billing_Invoice Inquiry
1542,A_7,Can you please provide an itemized breakdown of my last invoice? I would like to understand the charges better.,Billing,Invoice Inquiry,Billing_Invoice Inquiry
1543,A_1,"I am unable to log in to my account. When I enter my details and press enter, the page just reloads.",Technical Issue,Login Issue,Technical Issue_Login Issue
1543,A_2,"I am unable to log in to my account. When I enter my details and press enter, the page just reloads.",Technical Issue,Login Issue,Technical Issue_Login Issue
1543,A_3,"I am unable to log in to my account. When I enter my details and press enter, the page just reloads.",Technical Issue,Login Issue,Technical Issue_Login Issue
1543,A_4,"I am unable to log in to my account. When I enter my details and press enter, the page just reloads.",Technical Issue,Login Issue,Technical Issue_Login Issue
1543,A_5,"I am unable to log in to my account. When I enter my details and press enter, the page just reloads.",Technical Issue,Login Issue,Technical Issue_Login Issue
1543,A_6,"I am unable to log in to my account. When I enter my details and press enter, the page just reloads.",Account Management,Password Reset,Account Management_Password Reset
1543,A_7,"I am unable to log in to my account. When I enter my details and press enter, the page just reloads.",Technical Issue,Login Issue,Technical Issue_Login Issue
1544,A_1,"My legal name has changed, and I need to update it on my account profile. Could you please assist me with this?",Account Management,Update Personal Info,Account Management_Update Personal Info
1544,A_2,"My legal name has changed, and I need to update it on my account profile. Could you please assist me with this?",Account Management,Update Personal Info,Account Management_Update Personal Info
1544,A_3,"My legal name has changed, and I need to update it on my account profile. Could you please assist me with this?",Account Management,Update Personal Info,Account Management_Update Personal Info
1544,A_4,"My legal name has changed, and I need to update it on my account profile. Could you please assist me with this?",Account Management,Update Personal Info,Account Management_Update Personal Info
1544,A_5,"My legal name has changed, and I need to update it on my account profile. Could you please assist me with this?",Account Management,Update Personal Info,Account Management_Update Personal Info
1544,A_6,"My legal name has changed, and I need to update it on my account profile. Could you please assist me with this?",Account Management,Update Personal Info,Account Management_Update Personal Info
1544,A_7,"My legal name has changed, and I need to update it on my account profile. Could you please assist me with this?",Account Management,Update Personal Info,Account Management_Update Personal Info
1545,A_1,I have a charge on my credit card from your company that I do not recognize. Can you tell me what it is for?,Billing,Unrecognized Charge,Billing_Unrecognized Charge
1545,A_2,I have a charge on my credit card from your company that I do not recognize. Can you tell me what it is for?,Billing,Unrecognized Charge,Billing_Unrecognized Charge
1545,A_3,I have a charge on my credit card from your company that I do not recognize. Can you tell me what it is for?,Billing,Unrecognized Charge,Billing_Unrecognized Charge
1545,A_4,I have a charge on my credit card from your company that I do not recognize. Can you tell me what it is for?,Billing,Unrecognized Charge,Billing_Unrecognized Charge
1545,A_5,I have a charge on my credit card from your company that I do not recognize. Can you tell me what it is for?,Billing,Unrecognized Charge,Billing_Unrecognized Charge
1545,A_6,I have a charge on my credit card from your company that I do not recognize. Can you tell me what it is for?,Billing,Unrecognized Charge,Billing_Unrecognized Charge
1545,A_7,I have a charge on my credit card from your company that I do not recognize. Can you tell me what it is for?,Billing,Unrecognized Charge,Billing_Unrecognized Charge
1546,A_1,The 'Save' button is not working on the profile page. I am trying to update my address but the changes won't stick.,Account Management,Update Personal Info,Account Management_Update Personal Info
1546,A_2,The 'Save' button is not working on the profile page. I am trying to update my address but the changes won't stick.,Technical Issue,Feature Bug,Technical Issue_Feature Bug
1546,A_3,The 'Save' button is not working on the profile page. I am trying to update my address but the changes won't stick.,Account Management,Update Personal Info,Account Management_Update Personal Info
1546,A_4,The 'Save' button is not working on the profile page. I am trying to update my address but the changes won't stick.,Technical Issue,Feature Bug,Technical Issue_Feature Bug
1546,A_5,The 'Save' button is not working on the profile page. I am trying to update my address but the changes won't stick.,Technical Issue,Feature Bug,Technical Issue_Feature Bug
1546,A_6,The 'Save' button is not working on the profile page. I am trying to update my address but the changes won't stick.,Account Management,Update Personal Info,Account Management_Update Personal Info
1546,A_7,The 'Save' button is not working on the profile page. I am trying to update my address but the changes won't stick.,Account Management,Update Personal Info,Account Management_Update Personal Info
1547,A_1,"Please provide a refund for my last purchase, order #ABC-123. The item was not as described.",Billing,Refund Request,Billing_Refund Request
1547,A_2,"Please provide a refund for my last purchase, order #ABC-123. The item was not as described.",Billing,Refund Request,Billing_Refund Request
1547,A_3,"Please provide a refund for my last purchase, order #ABC-123. The item was not as described.",Billing,Refund Request,Billing_Refund Request
1547,A_4,"Please provide a refund for my last purchase, order #ABC-123. The item was not as described.",Billing,Refund Request,Billing_Refund Request
1547,A_5,"Please provide a refund for my last purchase, order #ABC-123. The item was not as described.",Billing,Refund Request,Billing_Refund Request
1547,A_6,"Please provide a refund for my last purchase, order #ABC-123. The item was not as described.",Billing,Refund Request,Billing_Refund Request
1547,A_7,"Please provide a refund for my last purchase, order #ABC-123. The item was not as described.",Billing,Refund Request,Billing_Refund Request
1548,A_1,"My dashboard is taking over a minute to load, which is much slower than normal. Everything else seems fine.",Technical Issue,Performance Issue,Technical Issue_Performance Issue
1548,A_2,"My dashboard is taking over a minute to load, which is much slower than normal. Everything else seems fine.",Technical Issue,Performance Issue,Technical Issue_Performance Issue
1548,A_3,"My dashboard is taking over a minute to load, which is much slower than normal. Everything else seems fine.",Technical Issue,Performance Issue,Technical Issue_Performance Issue
1548,A_4,"My dashboard is taking over a minute to load, which is much slower than normal. Everything else seems fine.",Technical Issue,Performance Issue,Technical Issue_Performance Issue
1548,A_5,"My dashboard is taking over a minute to load, which is much slower than normal. Everything else seems fine.",Technical Issue,Performance Issue,Technical Issue_Performance Issue
1548,A_6,"My dashboard is taking over a minute to load, which is much slower than normal. Everything else seems fine.",Technical Issue,Performance Issue,Technical Issue_Performance Issue
1548,A_7,"My dashboard is taking over a minute to load, which is much slower than normal. Everything else seems fine.",Technical Issue,Performance Issue,Technical Issue_Performance Issue
1549,A_1,I would like to permanently delete my account and all associated data from your servers. Thank you.,Account Management,Close Account,Account Management_Close Account
1549,A_2,I would like to permanently delete my account and all associated data from your servers. Thank you.,Account Management,Close Account,Account Management_Close Account
1549,A_3,I would like to permanently delete my account and all associated data from your servers. Thank you.,Account Management,Close Account,Account Management_Close Account
1549,A_4,I would like to permanently delete my account and all associated data from your servers. Thank you.,Account Management,Close Account,Account Management_Close Account
1549,A_5,I would like to permanently delete my account and all associated data from your servers. Thank you.,Account Management,Close Account,Account Management_Close Account
1549,A_6,I would like to permanently delete my account and all associated data from your servers. Thank you.,Account Management,Close Account,Account Management_Close Account
1549,A_7,I would like to permanently delete my account and all associated data from your servers. Thank you.,Account Management,Close Account,Account Management_Close Account
1550,A_1,I am writing to inquire about my last invoice. The total seems higher than expected and I'd like to understand why.,Billing,Invoice Inquiry,Billing_Invoice Inquiry
1550,A_2,I am writing to inquire about my last invoice. The total seems higher than expected and I'd like to understand why.,Billing,Invoice Inquiry,Billing_Invoice Inquiry
1550,A_3,I am writing to inquire about my last invoice. The total seems higher than expected and I'd like to understand why.,Billing,Invoice Inquiry,Billing_Invoice Inquiry
1550,A_4,I am writing to inquire about my last invoice. The total seems higher than expected and I'd like to understand why.,Billing,Invoice Inquiry,Billing_Invoice Inquiry
1550,A_5,I am writing to inquire about my last invoice. The total seems higher than expected and I'd like to understand why.,Billing,Invoice Inquiry,Billing_Invoice Inquiry
1550,A_6,I am writing to inquire about my last invoice. The total seems higher than expected and I'd like to understand why.,Billing,Unrecognized Charge,Billing_Unrecognized Charge
1550,A_7,I am writing to inquire about my last invoice. The total seems higher than expected and I'd like to understand why.,Billing,Invoice Inquiry,Billing_Invoice Inquiry
1551,A_1,I'm trying to reset my password but the security question is one I don't recognize. Can you help me bypass this?,Account Management,Password Reset,Account Management_Password Reset
1551,A_2,I'm trying to reset my password but the security question is one I don't recognize. Can you help me bypass this?,Account Management,Password Reset,Account Management_Password Reset
1551,A_3,I'm trying to reset my password but the security question is one I don't recognize. Can you help me bypass this?,Account Management,Password Reset,Account Management_Password Reset
1551,A_4,I'm trying to reset my password but the security question is one I don't recognize. Can you help me bypass this?,Account Management,Password Reset,Account Management_Password Reset
1551,A_5,I'm trying to reset my password but the security question is one I don't recognize. Can you help me bypass this?,Account Management,Password Reset,Account Management_Password Reset
1551,A_6,I'm trying to reset my password but the security question is one I don't recognize. Can you help me bypass this?,Account Management,Password Reset,Account Management_Password Reset
1551,A_7,I'm trying to reset my password but the security question is one I don't recognize. Can you help me bypass this?,Account Management,Password Reset,Account Management_Password Reset
1552,A_1,"I can't log into my account because I've forgotten my password. I'm trying to use the reset link, but the page it takes me to just says 'Invalid Token'. This is very frustrating as I need to get in.",Technical Issue,Login Issue,Technical Issue_Login Issue
1552,A_2,"I can't log into my account because I've forgotten my password. I'm trying to use the reset link, but the page it takes me to just says 'Invalid Token'. This is very frustrating as I need to get in.",Technical Issue,Login Issue,Technical Issue_Login Issue
1552,A_3,"I can't log into my account because I've forgotten my password. I'm trying to use the reset link, but the page it takes me to just says 'Invalid Token'. This is very frustrating as I need to get in.",Technical Issue,Login Issue,Technical Issue_Login Issue
1552,A_4,"I can't log into my account because I've forgotten my password. I'm trying to use the reset link, but the page it takes me to just says 'Invalid Token'. This is very frustrating as I need to get in.",Account Management,Password Reset,Account Management_Password Reset
1552,A_5,"I can't log into my account because I've forgotten my password. I'm trying to use the reset link, but the page it takes me to just says 'Invalid Token'. This is very frustrating as I need to get in.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
1552,A_6,"I can't log into my account because I've forgotten my password. I'm trying to use the reset link, but the page it takes me to just says 'Invalid Token'. This is very frustrating as I need to get in.",Account Management,Password Reset,Account Management_Password Reset
1552,A_7,"I can't log into my account because I've forgotten my password. I'm trying to use the reset link, but the page it takes me to just says 'Invalid Token'. This is very frustrating as I need to get in.",Technical Issue,Login Issue,Technical Issue_Login Issue
1553,A_1,The app has been crashing constantly since the update yesterday. This bug is making it impossible to work. I want a refund for this month's service.,Billing,Refund Request,Billing_Refund Request
1553,A_2,The app has been crashing constantly since the update yesterday. This bug is making it impossible to work. I want a refund for this month's service.,Billing,Refund Request,Billing_Refund Request
1553,A_3,The app has been crashing constantly since the update yesterday. This bug is making it impossible to work. I want a refund for this month's service.,Billing,Refund Request,Billing_Refund Request
1553,A_4,The app has been crashing constantly since the update yesterday. This bug is making it impossible to work. I want a refund for this month's service.,Technical Issue,Feature Bug,Technical Issue_Feature Bug
1553,A_5,The app has been crashing constantly since the update yesterday. This bug is making it impossible to work. I want a refund for this month's service.,Technical Issue,Feature Bug,Technical Issue_Feature Bug
1553,A_6,The app has been crashing constantly since the update yesterday. This bug is making it impossible to work. I want a refund for this month's service.,Billing,Refund Request,Billing_Refund Request
1553,A_7,The app has been crashing constantly since the update yesterday. This bug is making it impossible to work. I want a refund for this month's service.,Technical Issue,Feature Bug,Technical Issue_Feature Bug
1554,A_1,I saw a charge for $49.95 on my bank statement that I don't recognize. Can you please investigate and issue a refund if this is an error?,Billing,Refund Request,Billing_Refund Request
1554,A_2,I saw a charge for $49.95 on my bank statement that I don't recognize. Can you please investigate and issue a refund if this is an error?,Billing,Refund Request,Billing_Refund Request
1554,A_3,I saw a charge for $49.95 on my bank statement that I don't recognize. Can you please investigate and issue a refund if this is an error?,Billing,Refund Request,Billing_Refund Request
1554,A_4,I saw a charge for $49.95 on my bank statement that I don't recognize. Can you please investigate and issue a refund if this is an error?,Billing,Unrecognized Charge,Billing_Unrecognized Charge
1554,A_5,I saw a charge for $49.95 on my bank statement that I don't recognize. Can you please investigate and issue a refund if this is an error?,Billing,Unrecognized Charge,Billing_Unrecognized Charge
1554,A_6,I saw a charge for $49.95 on my bank statement that I don't recognize. Can you please investigate and issue a refund if this is an error?,Billing,Unrecognized Charge,Billing_Unrecognized Charge
1554,A_7,I saw a charge for $49.95 on my bank statement that I don't recognize. Can you please investigate and issue a refund if this is an error?,Billing,Unrecognized Charge,Billing_Unrecognized Charge
1555,A_1,"The website performance has become terrible. It's so slow that I can't be productive anymore. For this reason, I would like to cancel my account.",Account Management,Close Account,Account Management_Close Account
1555,A_2,"The website performance has become terrible. It's so slow that I can't be productive anymore. For this reason, I would like to cancel my account.",Account Management,Close Account,Account Management_Close Account
1555,A_3,"The website performance has become terrible. It's so slow that I can't be productive anymore. For this reason, I would like to cancel my account.",Account Management,Close Account,Account Management_Close Account
1555,A_4,"The website performance has become terrible. It's so slow that I can't be productive anymore. For this reason, I would like to cancel my account.",Account Management,Close Account,Account Management_Close Account
1555,A_5,"The website performance has become terrible. It's so slow that I can't be productive anymore. For this reason, I would like to cancel my account.",Technical Issue,Performance Issue,Technical Issue_Performance Issue
1555,A_6,"The website performance has become terrible. It's so slow that I can't be productive anymore. For this reason, I would like to cancel my account.",Technical Issue,Performance Issue,Technical Issue_Performance Issue
1555,A_7,"The website performance has become terrible. It's so slow that I can't be productive anymore. For this reason, I would like to cancel my account.",Technical Issue,Performance Issue,Technical Issue_Performance Issue
1556,A_1,"I'm trying to update my primary phone number in my profile settings, but the input field is disabled and I can't type in it. This seems to be a bug.",Account Management,Update Personal Info,Account Management_Update Personal Info
1556,A_2,"I'm trying to update my primary phone number in my profile settings, but the input field is disabled and I can't type in it. This seems to be a bug.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
1556,A_3,"I'm trying to update my primary phone number in my profile settings, but the input field is disabled and I can't type in it. This seems to be a bug.",Account Management,Update Personal Info,Account Management_Update Personal Info
1556,A_4,"I'm trying to update my primary phone number in my profile settings, but the input field is disabled and I can't type in it. This seems to be a bug.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
1556,A_5,"I'm trying to update my primary phone number in my profile settings, but the input field is disabled and I can't type in it. This seems to be a bug.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
1556,A_6,"I'm trying to update my primary phone number in my profile settings, but the input field is disabled and I can't type in it. This seems to be a bug.",Account Management,Update Personal Info,Account Management_Update Personal Info
1556,A_7,"I'm trying to update my primary phone number in my profile settings, but the input field is disabled and I can't type in it. This seems to be a bug.",Account Management,Update Personal Info,Account Management_Update Personal Info
1557,A_1,"I am unable to log in. I'm certain my password is correct, but the system says 'Authentication Failed'. I need access to my account.",Technical Issue,Login Issue,Technical Issue_Login Issue
1557,A_2,"I am unable to log in. I'm certain my password is correct, but the system says 'Authentication Failed'. I need access to my account.",Technical Issue,Login Issue,Technical Issue_Login Issue
1557,A_3,"I am unable to log in. I'm certain my password is correct, but the system says 'Authentication Failed'. I need access to my account.",Technical Issue,Login Issue,Technical Issue_Login Issue
1557,A_4,"I am unable to log in. I'm certain my password is correct, but the system says 'Authentication Failed'. I need access to my account.",Technical Issue,Login Issue,Technical Issue_Login Issue
1557,A_5,"I am unable to log in. I'm certain my password is correct, but the system says 'Authentication Failed'. I need access to my account.",Technical Issue,Login Issue,Technical Issue_Login Issue
1557,A_6,"I am unable to log in. I'm certain my password is correct, but the system says 'Authentication Failed'. I need access to my account.",Account Management,Password Reset,Account Management_Password Reset
1557,A_7,"I am unable to log in. I'm certain my password is correct, but the system says 'Authentication Failed'. I need access to my account.",Technical Issue,Login Issue,Technical Issue_Login Issue
1558,A_1,My recent invoice seems to have a duplicate charge for one of the line items. Could you review this and adjust my bill accordingly?,Billing,Invoice Inquiry,Billing_Invoice Inquiry
1558,A_2,My recent invoice seems to have a duplicate charge for one of the line items. Could you review this and adjust my bill accordingly?,Billing,Invoice Inquiry,Billing_Invoice Inquiry
1558,A_3,My recent invoice seems to have a duplicate charge for one of the line items. Could you review this and adjust my bill accordingly?,Billing,Invoice Inquiry,Billing_Invoice Inquiry
1558,A_4,My recent invoice seems to have a duplicate charge for one of the line items. Could you review this and adjust my bill accordingly?,Billing,Invoice Inquiry,Billing_Invoice Inquiry
1558,A_5,My recent invoice seems to have a duplicate charge for one of the line items. Could you review this and adjust my bill accordingly?,Billing,Invoice Inquiry,Billing_Invoice Inquiry
1558,A_6,My recent invoice seems to have a duplicate charge for one of the line items. Could you review this and adjust my bill accordingly?,Billing,Unrecognized Charge,Billing_Unrecognized Charge
1558,A_7,My recent invoice seems to have a duplicate charge for one of the line items. Could you review this and adjust my bill accordingly?,Billing,Invoice Inquiry,Billing_Invoice Inquiry
1559,A_1,The new analytics dashboard is not loading any data; it's just a blank screen. This feature bug is blocking my weekly report. Please advise.,Technical Issue,Feature Bug,Technical Issue_Feature Bug
1559,A_2,The new analytics dashboard is not loading any data; it's just a blank screen. This feature bug is blocking my weekly report. Please advise.,Technical Issue,Feature Bug,Technical Issue_Feature Bug
1559,A_3,The new analytics dashboard is not loading any data; it's just a blank screen. This feature bug is blocking my weekly report. Please advise.,Technical Issue,Feature Bug,Technical Issue_Feature Bug
1559,A_4,The new analytics dashboard is not loading any data; it's just a blank screen. This feature bug is blocking my weekly report. Please advise.,Technical Issue,Feature Bug,Technical Issue_Feature Bug
1559,A_5,The new analytics dashboard is not loading any data; it's just a blank screen. This feature bug is blocking my weekly report. Please advise.,Technical Issue,Performance Issue,Technical Issue_Performance Issue
1559,A_6,The new analytics dashboard is not loading any data; it's just a blank screen. This feature bug is blocking my weekly report. Please advise.,Technical Issue,Feature Bug,Technical Issue_Feature Bug
1559,A_7,The new analytics dashboard is not loading any data; it's just a blank screen. This feature bug is blocking my weekly report. Please advise.,Technical Issue,Performance Issue,Technical Issue_Performance Issue
1560,A_1,"I was just charged for a renewal, but I am sure I canceled my subscription last week. Please refund this erroneous charge.",Billing,Refund Request,Billing_Refund Request
1560,A_2,"I was just charged for a renewal, but I am sure I canceled my subscription last week. Please refund this erroneous charge.",Billing,Refund Request,Billing_Refund Request
1560,A_3,"I was just charged for a renewal, but I am sure I canceled my subscription last week. Please refund this erroneous charge.",Billing,Refund Request,Billing_Refund Request
1560,A_4,"I was just charged for a renewal, but I am sure I canceled my subscription last week. Please refund this erroneous charge.",Billing,Unrecognized Charge,Billing_Unrecognized Charge
1560,A_5,"I was just charged for a renewal, but I am sure I canceled my subscription last week. Please refund this erroneous charge.",Billing,Refund Request,Billing_Refund Request
1560,A_6,"I was just charged for a renewal, but I am sure I canceled my subscription last week. Please refund this erroneous charge.",Billing,Unrecognized Charge,Billing_Unrecognized Charge
1560,A_7,"I was just charged for a renewal, but I am sure I canceled my subscription last week. Please refund this erroneous charge.",Billing,Unrecognized Charge,Billing_Unrecognized Charge
1561,A_1,"I need to reset my password, but I'm in a location where I can't access my phone for two-factor authentication. I'm effectively locked out.",Technical Issue,Login Issue,Technical Issue_Login Issue
1561,A_2,"I need to reset my password, but I'm in a location where I can't access my phone for two-factor authentication. I'm effectively locked out.",Technical Issue,Login Issue,Technical Issue_Login Issue
1561,A_3,"I need to reset my password, but I'm in a location where I can't access my phone for two-factor authentication. I'm effectively locked out.",Technical Issue,Login Issue,Technical Issue_Login Issue
1561,A_4,"I need to reset my password, but I'm in a location where I can't access my phone for two-factor authentication. I'm effectively locked out.",Account Management,Password Reset,Account Management_Password Reset
1561,A_5,"I need to reset my password, but I'm in a location where I can't access my phone for two-factor authentication. I'm effectively locked out.",Technical Issue,Login Issue,Technical Issue_Login Issue
1561,A_6,"I need to reset my password, but I'm in a location where I can't access my phone for two-factor authentication. I'm effectively locked out.",Account Management,Password Reset,Account Management_Password Reset
1561,A_7,"I need to reset my password, but I'm in a location where I can't access my phone for two-factor authentication. I'm effectively locked out.",Account Management,Password Reset,Account Management_Password Reset
1562,A_1,"The app is performing so poorly it's almost unusable. Because of these constant slowdowns, I would like to close my account.",Account Management,Close Account,Account Management_Close Account
1562,A_2,"The app is performing so poorly it's almost unusable. Because of these constant slowdowns, I would like to close my account.",Account Management,Close Account,Account Management_Close Account
1562,A_3,"The app is performing so poorly it's almost unusable. Because of these constant slowdowns, I would like to close my account.",Account Management,Close Account,Account Management_Close Account
1562,A_4,"The app is performing so poorly it's almost unusable. Because of these constant slowdowns, I would like to close my account.",Account Management,Close Account,Account Management_Close Account
1562,A_5,"The app is performing so poorly it's almost unusable. Because of these constant slowdowns, I would like to close my account.",Technical Issue,Performance Issue,Technical Issue_Performance Issue
1562,A_6,"The app is performing so poorly it's almost unusable. Because of these constant slowdowns, I would like to close my account.",Technical Issue,Performance Issue,Technical Issue_Performance Issue
1562,A_7,"The app is performing so poorly it's almost unusable. Because of these constant slowdowns, I would like to close my account.",Technical Issue,Performance Issue,Technical Issue_Performance Issue
1563,A_1,"I'm trying to close my account, but the system says I must remove all users first. The 'remove user' button is bugged and gives an error. I'm stuck.",Account Management,Close Account,Account Management_Close Account
1563,A_2,"I'm trying to close my account, but the system says I must remove all users first. The 'remove user' button is bugged and gives an error. I'm stuck.",Account Management,Close Account,Account Management_Close Account
1563,A_3,"I'm trying to close my account, but the system says I must remove all users first. The 'remove user' button is bugged and gives an error. I'm stuck.",Account Management,Close Account,Account Management_Close Account
1563,A_4,"I'm trying to close my account, but the system says I must remove all users first. The 'remove user' button is bugged and gives an error. I'm stuck.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
1563,A_5,"I'm trying to close my account, but the system says I must remove all users first. The 'remove user' button is bugged and gives an error. I'm stuck.",Technical Issue,Feature Bug,Technical Issue_Feature Bug
1563,A_6,"I'm trying to close my account, but the system says I must remove all users first. The 'remove user' button is bugged and gives an error. I'm stuck.",Account Management,Close Account,Account Management_Close Account
1563,A_7,"I'm trying to close my account, but the system says I must remove all users first. The 'remove user' button is bugged and gives an error. I'm stuck.",Account Management,Close Account,Account Management_Close Account
1564,A_1,"You charged me for the premium plan, but I downgraded to basic last month. Please refund me the difference.",Billing,Refund Request,Billing_Refund Request
1564,A_2,"You charged me for the premium plan, but I downgraded to basic last month. Please refund me the difference.",Billing,Refund Request,Billing_Refund Request
1564,A_3,"You charged me for the premium plan, but I downgraded to basic last month. Please refund me the difference.",Billing,Refund Request,Billing_Refund Request
1564,A_4,"You charged me for the premium plan, but I downgraded to basic last month. Please refund me the difference.",Billing,Refund Request,Billing_Refund Request
1564,A_5,"You charged me for the premium plan, but I downgraded to basic last month. Please refund me the difference.",Billing,Invoice Inquiry,Billing_Invoice Inquiry
1564,A_6,"You charged me for the premium plan, but I downgraded to basic last month. Please refund me the difference.",Billing,Unrecognized Charge,Billing_Unrecognized Charge
1564,A_7,"You charged me for the premium plan, but I downgraded to basic last month. Please refund me the difference.",Billing,Unrecognized Charge,Billing_Unrecognized Charge
1565,A_1,"I'm locked out. My password isn't working, and the password reset email isn't showing up in my inbox. I've checked spam. I need to get in.",Technical Issue,Login Issue,Technical Issue_Login Issue
1565,A_2,"I'm locked out. My password isn't working, and the password reset email isn't showing up in my inbox. I've checked spam. I need to get in.",Technical Issue,Login Issue,Technical Issue_Login Issue
1565,A_3,"I'm locked out. My password isn't working, and the password reset email isn't showing up in my inbox. I've checked spam. I need to get in.",Technical Issue,Login Issue,Technical Issue_Login Issue
1565,A_4,"I'm locked out. My password isn't working, and the password reset email isn't showing up in my inbox. I've checked spam. I need to get in.",Account Management,Password Reset,Account Management_Password Reset
1565,A_5,"I'm locked out. My password isn't working, and the password reset email isn't showing up in my inbox. I've checked spam. I need to get in.",Technical Issue,Login Issue,Technical Issue_Login Issue
1565,A_6,"I'm locked out. My password isn't working, and the password reset email isn't showing up in my inbox. I've checked spam. I need to get in.",Account Management,Password Reset,Account Management_Password Reset
1565,A_7,"I'm locked out. My password isn't working, and the password reset email isn't showing up in my inbox. I've checked spam. I need to get in.",Technical Issue,Login Issue,Technical Issue_Login Issue
1566,A_1,The calendar sync feature has a bug and is creating duplicate events. This is causing chaos. I'm requesting a partial refund for the disruption.,Billing,Refund Request,Billing_Refund Request
1566,A_2,The calendar sync feature has a bug and is creating duplicate events. This is causing chaos. I'm requesting a partial refund for the disruption.,Billing,Refund Request,Billing_Refund Request
1566,A_3,The calendar sync feature has a bug and is creating duplicate events. This is causing chaos. I'm requesting a partial refund for the disruption.,Billing,Refund Request,Billing_Refund Request
1566,A_4,The calendar sync feature has a bug and is creating duplicate events. This is causing chaos. I'm requesting a partial refund for the disruption.,Technical Issue,Feature Bug,Technical Issue_Feature Bug
1566,A_5,The calendar sync feature has a bug and is creating duplicate events. This is causing chaos. I'm requesting a partial refund for the disruption.,Technical Issue,Feature Bug,Technical Issue_Feature Bug
1566,A_6,The calendar sync feature has a bug and is creating duplicate events. This is causing chaos. I'm requesting a partial refund for the disruption.,Technical Issue,Feature Bug,Technical Issue_Feature Bug
1566,A_7,The calendar sync feature has a bug and is creating duplicate events. This is causing chaos. I'm requesting a partial refund for the disruption.,Technical Issue,Feature Bug,Technical Issue_Feature Bug
1567,A_1,"I am absolutely furious. Your site is so slow it's unusable. I've been trying for 20 minutes to download an invoice because I see a charge on my card for $250 which is WRONG, my plan is $50. I can't even get the billing page to load to check! It just hangs forever. I've had it with this terrible service. Cancel my account right now and refund that incorrect charge.",Billing,Refund Request,Billing_Refund Request
1567,A_2,"I am absolutely furious. Your site is so slow it's unusable. I've been trying for 20 minutes to download an invoice because I see a charge on my card for $250 which is WRONG, my plan is $50. I can't even get the billing page to load to check! It just hangs forever. I've had it with this terrible service. Cancel my account right now and refund that incorrect charge.",Billing,Unrecognized Charge,Billing_Unrecognized Charge
1567,A_3,"I am absolutely furious. Your site is so slow it's unusable. I've been trying for 20 minutes to download an invoice because I see a charge on my card for $250 which is WRONG, my plan is $50. I can't even get the billing page to load to check! It just hangs forever. I've had it with this terrible service. Cancel my account right now and refund that incorrect charge.",Account Management,Close Account,Account Management_Close Account
1567,A_4,"I am absolutely furious. Your site is so slow it's unusable. I've been trying for 20 minutes to download an invoice because I see a charge on my card for $250 which is WRONG, my plan is $50. I can't even get the billing page to load to check! It just hangs forever. I've had it with this terrible service. Cancel my account right now and refund that incorrect charge.",Account Management,Close Account,Account Management_Close Account
1567,A_5,"I am absolutely furious. Your site is so slow it's unusable. I've been trying for 20 minutes to download an invoice because I see a charge on my card for $250 which is WRONG, my plan is $50. I can't even get the billing page to load to check! It just hangs forever. I've had it with this terrible service. Cancel my account right now and refund that incorrect charge.",Technical Issue,Performance Issue,Technical Issue_Performance Issue
1567,A_6,"I am absolutely furious. Your site is so slow it's unusable. I've been trying for 20 minutes to download an invoice because I see a charge on my card for $250 which is WRONG, my plan is $50. I can't even get the billing page to load to check! It just hangs forever. I've had it with this terrible service. Cancel my account right now and refund that incorrect charge.",Billing,Unrecognized Charge,Billing_Unrecognized Charge
1567,A_7,"I am absolutely furious. Your site is so slow it's unusable. I've been trying for 20 minutes to download an invoice because I see a charge on my card for $250 which is WRONG, my plan is $50. I can't even get the billing page to load to check! It just hangs forever. I've had it with this terrible service. Cancel my account right now and refund that incorrect charge.",Technical Issue,Performance Issue,Technical Issue_Performance Issue
1568,A_1,"I cannot log in. I tried to reset my password multiple times, and the new password it lets me set just doesn't work. It's an endless loop. This bug is preventing me from accessing my account. I have an urgent project to finish. I am also noticing the whole site feels incredibly sluggish today. This is a critical failure.",Technical Issue,Login Issue,Technical Issue_Login Issue
1568,A_2,"I cannot log in. I tried to reset my password multiple times, and the new password it lets me set just doesn't work. It's an endless loop. This bug is preventing me from accessing my account. I have an urgent project to finish. I am also noticing the whole site feels incredibly sluggish today. This is a critical failure.",Technical Issue,Login Issue,Technical Issue_Login Issue
1568,A_3,"I cannot log in. I tried to reset my password multiple times, and the new password it lets me set just doesn't work. It's an endless loop. This bug is preventing me from accessing my account. I have an urgent project to finish. I am also noticing the whole site feels incredibly sluggish today. This is a critical failure.",Technical Issue,Login Issue,Technical Issue_Login Issue
1568,A_4,"I cannot log in. I tried to reset my password multiple times, and the new password it lets me set just doesn't work. It's an endless loop. This bug is preventing me from accessing my account. I have an urgent project to finish. I am also noticing the whole site feels incredibly sluggish today. This is a critical failure.",Account Management,Password Reset,Account Management_Password Reset
